Directory,Query,Time,Size,Threshold,Query calculator,Terminate early,Warmup,Status,Timestamp
./queries/cyclic/,cyclic3.graphql,14,1557,999999999,true,false,true,ok,1637678026127
./queries/cyclic/,cyclic4.graphql,13,7807,999999999,true,false,true,ok,1637678026140
./queries/cyclic/,cyclic5.graphql,20,39057,999999999,true,false,true,ok,1637678026161
./queries/cyclic/,cyclic6.graphql,44,195307,999999999,true,false,true,ok,1637678026206
./queries/cyclic/,cyclic1.graphql,11,57,999999999,true,false,true,ok,1637678026218
./queries/cyclic/,cyclic2.graphql,10,307,999999999,true,false,true,ok,1637678026229
./queries/cyclic/,cyclic3.graphql,10,1557,999999999,true,false,true,ok,1637678026239
./queries/cyclic/,cyclic4.graphql,13,7807,999999999,true,false,true,ok,1637678026253
./queries/cyclic/,cyclic5.graphql,18,39057,999999999,true,false,true,ok,1637678026271
./queries/cyclic/,cyclic6.graphql,43,195307,999999999,true,false,true,ok,1637678026315
./queries/cyclic/,cyclic1.graphql,10,57,999999999,true,false,true,ok,1637678026326
./queries/cyclic/,cyclic2.graphql,11,307,999999999,true,false,true,ok,1637678026338
./queries/cyclic/,cyclic3.graphql,11,1557,999999999,true,false,true,ok,1637678026350
./queries/cyclic/,cyclic4.graphql,12,7807,999999999,true,false,true,ok,1637678026362
./queries/cyclic/,cyclic5.graphql,18,39057,999999999,true,false,true,ok,1637678026381
./queries/cyclic/,cyclic6.graphql,44,195307,999999999,true,false,true,ok,1637678026425
./queries/cyclic/,cyclic1.graphql,17,57,999999999,true,false,false,ok,1637678026443
./queries/cyclic/,cyclic2.graphql,11,307,999999999,true,false,false,ok,1637678026454
./queries/cyclic/,cyclic3.graphql,11,1557,999999999,true,false,false,ok,1637678026465
./queries/cyclic/,cyclic4.graphql,12,7807,999999999,true,false,false,ok,1637678026477
./queries/cyclic/,cyclic5.graphql,19,39057,999999999,true,false,false,ok,1637678026496
./queries/cyclic/,cyclic6.graphql,45,195307,999999999,true,false,false,ok,1637678026541
./queries/cyclic/,cyclic1.graphql,11,57,999999999,true,false,false,ok,1637678026553
./queries/cyclic/,cyclic2.graphql,11,307,999999999,true,false,false,ok,1637678026564
./queries/cyclic/,cyclic3.graphql,10,1557,999999999,true,false,false,ok,1637678026574
./queries/cyclic/,cyclic4.graphql,12,7807,999999999,true,false,false,ok,1637678026587
./queries/cyclic/,cyclic5.graphql,18,39057,999999999,true,false,false,ok,1637678026605
./queries/cyclic/,cyclic6.graphql,43,195307,999999999,true,false,false,ok,1637678026648
./queries/cyclic/,cyclic1.graphql,16,57,999999999,true,false,false,ok,1637678026664
./queries/cyclic/,cyclic2.graphql,11,307,999999999,true,false,false,ok,1637678026676
./queries/cyclic/,cyclic3.graphql,11,1557,999999999,true,false,false,ok,1637678026687
./queries/cyclic/,cyclic4.graphql,12,7807,999999999,true,false,false,ok,1637678026699
./queries/cyclic/,cyclic5.graphql,17,39057,999999999,true,false,false,ok,1637678026716
./queries/cyclic/,cyclic6.graphql,42,195307,999999999,true,false,false,ok,1637678026758
./queries/cyclic/,cyclic1.graphql,10,57,999999999,true,false,false,ok,1637678026769
./queries/cyclic/,cyclic2.graphql,11,307,999999999,true,false,false,ok,1637678026781
./queries/cyclic/,cyclic3.graphql,11,1557,999999999,true,false,false,ok,1637678026792
./queries/cyclic/,cyclic4.graphql,14,7807,999999999,true,false,false,ok,1637678026806
./queries/cyclic/,cyclic5.graphql,18,39057,999999999,true,false,false,ok,1637678026824
./queries/cyclic/,cyclic6.graphql,43,195307,999999999,true,false,false,ok,1637678026868
./queries/cyclic/,cyclic1.graphql,10,57,999999999,true,false,false,ok,1637678026879
./queries/cyclic/,cyclic2.graphql,9,307,999999999,true,false,false,ok,1637678026889
./queries/cyclic/,cyclic3.graphql,10,1557,999999999,true,false,false,ok,1637678026900
./queries/cyclic/,cyclic4.graphql,11,7807,999999999,true,false,false,ok,1637678026912
./queries/cyclic/,cyclic5.graphql,17,39057,999999999,true,false,false,ok,1637678026930
./queries/cyclic/,cyclic6.graphql,43,195307,999999999,true,false,false,ok,1637678026974
./queries/cyclic/,cyclic1.graphql,17,57,999999999,true,false,false,ok,1637678026991
./queries/cyclic/,cyclic2.graphql,11,307,999999999,true,false,false,ok,1637678027002
./queries/cyclic/,cyclic3.graphql,10,1557,999999999,true,false,false,ok,1637678027012
./queries/cyclic/,cyclic4.graphql,15,7807,999999999,true,false,false,ok,1637678027028
./queries/cyclic/,cyclic5.graphql,17,39057,999999999,true,false,false,ok,1637678027046
./queries/cyclic/,cyclic6.graphql,40,195307,999999999,true,false,false,ok,1637678027086
./queries/cyclic/,cyclic1.graphql,11,57,999999999,true,false,false,ok,1637678027098
./queries/cyclic/,cyclic2.graphql,11,307,999999999,true,false,false,ok,1637678027109
./queries/cyclic/,cyclic3.graphql,11,1557,999999999,true,false,false,ok,1637678027120
./queries/cyclic/,cyclic4.graphql,12,7807,999999999,true,false,false,ok,1637678027132
./queries/cyclic/,cyclic5.graphql,17,39057,999999999,true,false,false,ok,1637678027149
./queries/cyclic/,cyclic6.graphql,43,195307,999999999,true,false,false,ok,1637678027192
./queries/cyclic/,cyclic1.graphql,11,57,999999999,true,false,false,ok,1637678027203
./queries/cyclic/,cyclic2.graphql,12,307,999999999,true,false,false,ok,1637678027215
./queries/cyclic/,cyclic3.graphql,10,1557,999999999,true,false,false,ok,1637678027225
./queries/cyclic/,cyclic4.graphql,14,7807,999999999,true,false,false,ok,1637678027239
./queries/cyclic/,cyclic5.graphql,19,39057,999999999,true,false,false,ok,1637678027258
./queries/cyclic/,cyclic6.graphql,43,195307,999999999,true,false,false,ok,1637678027302
./queries/cyclic/,cyclic1.graphql,11,57,999999999,true,false,false,ok,1637678027314
./queries/cyclic/,cyclic2.graphql,10,307,999999999,true,false,false,ok,1637678027324
./queries/cyclic/,cyclic3.graphql,12,1557,999999999,true,false,false,ok,1637678027336
./queries/cyclic/,cyclic4.graphql,13,7807,999999999,true,false,false,ok,1637678027349
./queries/cyclic/,cyclic5.graphql,17,39057,999999999,true,false,false,ok,1637678027366
./queries/cyclic/,cyclic6.graphql,46,195307,999999999,true,false,false,ok,1637678027412
./queries/cyclic/,cyclic1.graphql,11,57,999999999,true,false,false,ok,1637678027423
./queries/cyclic/,cyclic2.graphql,11,307,999999999,true,false,false,ok,1637678027434
./queries/cyclic/,cyclic3.graphql,10,1557,999999999,true,false,false,ok,1637678027444
./queries/cyclic/,cyclic4.graphql,11,7807,999999999,true,false,false,ok,1637678027456
./queries/cyclic/,cyclic5.graphql,16,39057,999999999,true,false,false,ok,1637678027472
./queries/cyclic/,cyclic6.graphql,41,195307,999999999,true,false,false,ok,1637678027514
./queries/cyclic/,cyclic1.graphql,25,57,10000,true,true,true,ok,1637678029892
./queries/cyclic/,cyclic2.graphql,15,307,10000,true,true,true,ok,1637678029907
./queries/cyclic/,cyclic3.graphql,14,1557,10000,true,true,true,ok,1637678029921
./queries/cyclic/,cyclic4.graphql,16,7807,10000,true,true,true,ok,1637678029937
./queries/cyclic/,cyclic5.graphql,15,39053,10000,true,true,true,EARLY_TERMINATION_RESULT_SIZE_LIMIT_EXCEEDED,1637678029952
./queries/cyclic/,cyclic6.graphql,16,39053,10000,true,true,true,EARLY_TERMINATION_RESULT_SIZE_LIMIT_EXCEEDED,1637678029970
./queries/cyclic/,cyclic1.graphql,9,57,10000,true,true,true,ok,1637678029979
./queries/cyclic/,cyclic2.graphql,11,307,10000,true,true,true,ok,1637678029990
./queries/cyclic/,cyclic3.graphql,12,1557,10000,true,true,true,ok,1637678030002
./queries/cyclic/,cyclic4.graphql,15,7807,10000,true,true,true,ok,1637678030017
./queries/cyclic/,cyclic5.graphql,13,39053,10000,true,true,true,EARLY_TERMINATION_RESULT_SIZE_LIMIT_EXCEEDED,1637678030030
./queries/cyclic/,cyclic6.graphql,14,39053,10000,true,true,true,EARLY_TERMINATION_RESULT_SIZE_LIMIT_EXCEEDED,1637678030045
./queries/cyclic/,cyclic1.graphql,9,57,10000,true,true,true,ok,1637678030054
./queries/cyclic/,cyclic2.graphql,9,307,10000,true,true,true,ok,1637678030064
./queries/cyclic/,cyclic3.graphql,11,1557,10000,true,true,true,ok,1637678030076
./queries/cyclic/,cyclic4.graphql,13,7807,10000,true,true,true,ok,1637678030089
./queries/cyclic/,cyclic5.graphql,13,39053,10000,true,true,true,EARLY_TERMINATION_RESULT_SIZE_LIMIT_EXCEEDED,1637678030102
./queries/cyclic/,cyclic6.graphql,13,39053,10000,true,true,true,EARLY_TERMINATION_RESULT_SIZE_LIMIT_EXCEEDED,1637678030115
./queries/cyclic/,cyclic1.graphql,9,57,10000,true,true,true,ok,1637678030124
./queries/cyclic/,cyclic2.graphql,10,307,10000,true,true,true,ok,1637678030134
./queries/cyclic/,cyclic3.graphql,10,1557,10000,true,true,true,ok,1637678030145
./queries/cyclic/,cyclic4.graphql,12,7807,10000,true,true,true,ok,1637678030157
./queries/cyclic/,cyclic5.graphql,12,39053,10000,true,true,true,EARLY_TERMINATION_RESULT_SIZE_LIMIT_EXCEEDED,1637678030170
./queries/cyclic/,cyclic6.graphql,13,39053,10000,true,true,true,EARLY_TERMINATION_RESULT_SIZE_LIMIT_EXCEEDED,1637678030183
./queries/cyclic/,cyclic1.graphql,9,57,10000,true,true,true,ok,1637678030192
./queries/cyclic/,cyclic2.graphql,10,307,10000,true,true,true,ok,1637678030202
./queries/cyclic/,cyclic3.graphql,10,1557,10000,true,true,true,ok,1637678030212
./queries/cyclic/,cyclic4.graphql,12,7807,10000,true,true,true,ok,1637678030225
./queries/cyclic/,cyclic5.graphql,12,39053,10000,true,true,true,EARLY_TERMINATION_RESULT_SIZE_LIMIT_EXCEEDED,1637678030237
./queries/cyclic/,cyclic6.graphql,13,39053,10000,true,true,true,EARLY_TERMINATION_RESULT_SIZE_LIMIT_EXCEEDED,1637678030250
./queries/cyclic/,cyclic1.graphql,9,57,10000,true,true,false,ok,1637678030260
./queries/cyclic/,cyclic2.graphql,9,307,10000,true,true,false,ok,1637678030269
./queries/cyclic/,cyclic3.graphql,10,1557,10000,true,true,false,ok,1637678030280
./queries/cyclic/,cyclic4.graphql,11,7807,10000,true,true,false,ok,1637678030291
./queries/cyclic/,cyclic5.graphql,11,39053,10000,true,true,false,EARLY_TERMINATION_RESULT_SIZE_LIMIT_EXCEEDED,1637678030303
./queries/cyclic/,cyclic6.graphql,14,39053,10000,true,true,false,EARLY_TERMINATION_RESULT_SIZE_LIMIT_EXCEEDED,1637678030318
./queries/cyclic/,cyclic1.graphql,9,57,10000,true,true,false,ok,1637678030327
./queries/cyclic/,cyclic2.graphql,10,307,10000,true,true,false,ok,1637678030337
./queries/cyclic/,cyclic3.graphql,11,1557,10000,true,true,false,ok,1637678030348
./queries/cyclic/,cyclic4.graphql,11,7807,10000,true,true,false,ok,1637678030359
./queries/cyclic/,cyclic5.graphql,12,39053,10000,true,true,false,EARLY_TERMINATION_RESULT_SIZE_LIMIT_EXCEEDED,1637678030372
./queries/cyclic/,cyclic6.graphql,13,39053,10000,true,true,false,EARLY_TERMINATION_RESULT_SIZE_LIMIT_EXCEEDED,1637678030385
./queries/cyclic/,cyclic1.graphql,8,57,10000,true,true,false,ok,1637678030394
./queries/cyclic/,cyclic2.graphql,31,307,10000,true,true,false,ok,1637678030425
./queries/cyclic/,cyclic3.graphql,23,1557,10000,true,true,false,ok,1637678030448
./queries/cyclic/,cyclic4.graphql,16,7807,10000,true,true,false,ok,1637678030464
./queries/cyclic/,cyclic5.graphql,25,39053,10000,true,true,false,EARLY_TERMINATION_RESULT_SIZE_LIMIT_EXCEEDED,1637678030490
./queries/cyclic/,cyclic6.graphql,15,39053,10000,true,true,false,EARLY_TERMINATION_RESULT_SIZE_LIMIT_EXCEEDED,1637678030505
./queries/cyclic/,cyclic1.graphql,9,57,10000,true,true,false,ok,1637678030514
./queries/cyclic/,cyclic2.graphql,9,307,10000,true,true,false,ok,1637678030524
./queries/cyclic/,cyclic3.graphql,10,1557,10000,true,true,false,ok,1637678030534
./queries/cyclic/,cyclic4.graphql,12,7807,10000,true,true,false,ok,1637678030546
./queries/cyclic/,cyclic5.graphql,11,39053,10000,true,true,false,EARLY_TERMINATION_RESULT_SIZE_LIMIT_EXCEEDED,1637678030557
./queries/cyclic/,cyclic6.graphql,12,39053,10000,true,true,false,EARLY_TERMINATION_RESULT_SIZE_LIMIT_EXCEEDED,1637678030570
./queries/cyclic/,cyclic1.graphql,9,57,10000,true,true,false,ok,1637678030580
./queries/cyclic/,cyclic2.graphql,9,307,10000,true,true,false,ok,1637678030589
./queries/cyclic/,cyclic3.graphql,11,1557,10000,true,true,false,ok,1637678030601
./queries/cyclic/,cyclic4.graphql,11,7807,10000,true,true,false,ok,1637678030612
./queries/cyclic/,cyclic5.graphql,11,39053,10000,true,true,false,EARLY_TERMINATION_RESULT_SIZE_LIMIT_EXCEEDED,1637678030624
./queries/cyclic/,cyclic6.graphql,13,39053,10000,true,true,false,EARLY_TERMINATION_RESULT_SIZE_LIMIT_EXCEEDED,1637678030637
./queries/cyclic/,cyclic1.graphql,9,57,10000,true,true,false,ok,1637678030646
./queries/cyclic/,cyclic2.graphql,9,307,10000,true,true,false,ok,1637678030655
./queries/cyclic/,cyclic3.graphql,11,1557,10000,true,true,false,ok,1637678030666
./queries/cyclic/,cyclic4.graphql,17,7807,10000,true,true,false,ok,1637678030683
./queries/cyclic/,cyclic5.graphql,11,39053,10000,true,true,false,EARLY_TERMINATION_RESULT_SIZE_LIMIT_EXCEEDED,1637678030694
./queries/cyclic/,cyclic6.graphql,13,39053,10000,true,true,false,EARLY_TERMINATION_RESULT_SIZE_LIMIT_EXCEEDED,1637678030707
./queries/cyclic/,cyclic1.graphql,10,57,10000,true,true,false,ok,1637678030717
./queries/cyclic/,cyclic2.graphql,9,307,10000,true,true,false,ok,1637678030726
./queries/cyclic/,cyclic3.graphql,11,1557,10000,true,true,false,ok,1637678030737
./queries/cyclic/,cyclic4.graphql,13,7807,10000,true,true,false,ok,1637678030750
./queries/cyclic/,cyclic5.graphql,11,39053,10000,true,true,false,EARLY_TERMINATION_RESULT_SIZE_LIMIT_EXCEEDED,1637678030761
./queries/cyclic/,cyclic6.graphql,13,39053,10000,true,true,false,EARLY_TERMINATION_RESULT_SIZE_LIMIT_EXCEEDED,1637678030774
./queries/cyclic/,cyclic1.graphql,10,57,10000,true,true,false,ok,1637678030784
./queries/cyclic/,cyclic2.graphql,9,307,10000,true,true,false,ok,1637678030793
./queries/cyclic/,cyclic3.graphql,10,1557,10000,true,true,false,ok,1637678030803
./queries/cyclic/,cyclic4.graphql,13,7807,10000,true,true,false,ok,1637678030816
./queries/cyclic/,cyclic5.graphql,13,39053,10000,true,true,false,EARLY_TERMINATION_RESULT_SIZE_LIMIT_EXCEEDED,1637678030829
./queries/cyclic/,cyclic6.graphql,12,39053,10000,true,true,false,EARLY_TERMINATION_RESULT_SIZE_LIMIT_EXCEEDED,1637678030841
./queries/cyclic/,cyclic1.graphql,9,57,10000,true,true,false,ok,1637678030850
./queries/cyclic/,cyclic2.graphql,9,307,10000,true,true,false,ok,1637678030859
./queries/cyclic/,cyclic3.graphql,10,1557,10000,true,true,false,ok,1637678030869
./queries/cyclic/,cyclic4.graphql,11,7807,10000,true,true,false,ok,1637678030881
./queries/cyclic/,cyclic5.graphql,11,39053,10000,true,true,false,EARLY_TERMINATION_RESULT_SIZE_LIMIT_EXCEEDED,1637678030892
./queries/cyclic/,cyclic6.graphql,14,39053,10000,true,true,false,EARLY_TERMINATION_RESULT_SIZE_LIMIT_EXCEEDED,1637678030906
./queries/cyclic/,cyclic1.graphql,9,57,10000,true,true,false,ok,1637678030915
./queries/cyclic/,cyclic2.graphql,9,307,10000,true,true,false,ok,1637678030924
./queries/cyclic/,cyclic3.graphql,10,1557,10000,true,true,false,ok,1637678030934
./queries/cyclic/,cyclic4.graphql,11,7807,10000,true,true,false,ok,1637678030945
./queries/cyclic/,cyclic5.graphql,11,39053,10000,true,true,false,EARLY_TERMINATION_RESULT_SIZE_LIMIT_EXCEEDED,1637678030956
./queries/cyclic/,cyclic6.graphql,12,39053,10000,true,true,false,EARLY_TERMINATION_RESULT_SIZE_LIMIT_EXCEEDED,1637678030968
./queries/cyclic/,cyclic1.graphql,26,57,10000,true,false,true,ok,1637678033327
./queries/cyclic/,cyclic2.graphql,15,307,10000,true,false,true,ok,1637678033343
./queries/cyclic/,cyclic3.graphql,18,1557,10000,true,false,true,ok,1637678033361
./queries/cyclic/,cyclic4.graphql,18,7807,10000,true,false,true,ok,1637678033379
./queries/cyclic/,cyclic5.graphql,18,39057,10000,true,false,true,RESULT_SIZE_LIMIT_EXCEEDED,1637678033397
./queries/cyclic/,cyclic6.graphql,18,195307,10000,true,false,true,RESULT_SIZE_LIMIT_EXCEEDED,1637678033415
./queries/cyclic/,cyclic1.graphql,10,57,10000,true,false,true,ok,1637678033425
./queries/cyclic/,cyclic2.graphql,10,307,10000,true,false,true,ok,1637678033436
./queries/cyclic/,cyclic3.graphql,12,1557,10000,true,false,true,ok,1637678033449
./queries/cyclic/,cyclic4.graphql,14,7807,10000,true,false,true,ok,1637678033463
./queries/cyclic/,cyclic5.graphql,13,39057,10000,true,false,true,RESULT_SIZE_LIMIT_EXCEEDED,1637678033476
./queries/cyclic/,cyclic6.graphql,14,195307,10000,true,false,true,RESULT_SIZE_LIMIT_EXCEEDED,1637678033490
./queries/cyclic/,cyclic1.graphql,10,57,10000,true,false,true,ok,1637678033500
./queries/cyclic/,cyclic2.graphql,10,307,10000,true,false,true,ok,1637678033511
./queries/cyclic/,cyclic3.graphql,12,1557,10000,true,false,true,ok,1637678033523
./queries/cyclic/,cyclic4.graphql,15,7807,10000,true,false,true,ok,1637678033538
./queries/cyclic/,cyclic5.graphql,13,39057,10000,true,false,true,RESULT_SIZE_LIMIT_EXCEEDED,1637678033551
./queries/cyclic/,cyclic6.graphql,15,195307,10000,true,false,true,RESULT_SIZE_LIMIT_EXCEEDED,1637678033566
./queries/cyclic/,cyclic1.graphql,9,57,10000,true,false,true,ok,1637678033576
./queries/cyclic/,cyclic2.graphql,11,307,10000,true,false,true,ok,1637678033587
./queries/cyclic/,cyclic3.graphql,10,1557,10000,true,false,true,ok,1637678033597
./queries/cyclic/,cyclic4.graphql,12,7807,10000,true,false,true,ok,1637678033610
./queries/cyclic/,cyclic5.graphql,12,39057,10000,true,false,true,RESULT_SIZE_LIMIT_EXCEEDED,1637678033623
./queries/cyclic/,cyclic6.graphql,15,195307,10000,true,false,true,RESULT_SIZE_LIMIT_EXCEEDED,1637678033638
./queries/cyclic/,cyclic1.graphql,11,57,10000,true,false,true,ok,1637678033649
./queries/cyclic/,cyclic2.graphql,10,307,10000,true,false,true,ok,1637678033659
./queries/cyclic/,cyclic3.graphql,12,1557,10000,true,false,true,ok,1637678033672
./queries/cyclic/,cyclic4.graphql,15,7807,10000,true,false,true,ok,1637678033688
./queries/cyclic/,cyclic5.graphql,15,39057,10000,true,false,true,RESULT_SIZE_LIMIT_EXCEEDED,1637678033704
./queries/cyclic/,cyclic6.graphql,16,195307,10000,true,false,true,RESULT_SIZE_LIMIT_EXCEEDED,1637678033720
./queries/cyclic/,cyclic1.graphql,10,57,10000,true,false,false,ok,1637678033731
./queries/cyclic/,cyclic2.graphql,10,307,10000,true,false,false,ok,1637678033741
./queries/cyclic/,cyclic3.graphql,11,1557,10000,true,false,false,ok,1637678033752
./queries/cyclic/,cyclic4.graphql,12,7807,10000,true,false,false,ok,1637678033764
./queries/cyclic/,cyclic5.graphql,12,39057,10000,true,false,false,RESULT_SIZE_LIMIT_EXCEEDED,1637678033776
./queries/cyclic/,cyclic6.graphql,13,195307,10000,true,false,false,RESULT_SIZE_LIMIT_EXCEEDED,1637678033789
./queries/cyclic/,cyclic1.graphql,8,57,10000,true,false,false,ok,1637678033798
./queries/cyclic/,cyclic2.graphql,9,307,10000,true,false,false,ok,1637678033808
./queries/cyclic/,cyclic3.graphql,13,1557,10000,true,false,false,ok,1637678033822
./queries/cyclic/,cyclic4.graphql,13,7807,10000,true,false,false,ok,1637678033835
./queries/cyclic/,cyclic5.graphql,16,39057,10000,true,false,false,RESULT_SIZE_LIMIT_EXCEEDED,1637678033852
./queries/cyclic/,cyclic6.graphql,16,195307,10000,true,false,false,RESULT_SIZE_LIMIT_EXCEEDED,1637678033868
./queries/cyclic/,cyclic1.graphql,10,57,10000,true,false,false,ok,1637678033878
./queries/cyclic/,cyclic2.graphql,12,307,10000,true,false,false,ok,1637678033890
./queries/cyclic/,cyclic3.graphql,12,1557,10000,true,false,false,ok,1637678033902
./queries/cyclic/,cyclic4.graphql,12,7807,10000,true,false,false,ok,1637678033914
./queries/cyclic/,cyclic5.graphql,12,39057,10000,true,false,false,RESULT_SIZE_LIMIT_EXCEEDED,1637678033926
./queries/cyclic/,cyclic6.graphql,13,195307,10000,true,false,false,RESULT_SIZE_LIMIT_EXCEEDED,1637678033939
./queries/cyclic/,cyclic1.graphql,9,57,10000,true,false,false,ok,1637678033949
./queries/cyclic/,cyclic2.graphql,10,307,10000,true,false,false,ok,1637678033959
./queries/cyclic/,cyclic3.graphql,12,1557,10000,true,false,false,ok,1637678033971
./queries/cyclic/,cyclic4.graphql,14,7807,10000,true,false,false,ok,1637678033985
./queries/cyclic/,cyclic5.graphql,13,39057,10000,true,false,false,RESULT_SIZE_LIMIT_EXCEEDED,1637678033998
./queries/cyclic/,cyclic6.graphql,13,195307,10000,true,false,false,RESULT_SIZE_LIMIT_EXCEEDED,1637678034012
./queries/cyclic/,cyclic1.graphql,11,57,10000,true,false,false,ok,1637678034023
./queries/cyclic/,cyclic2.graphql,11,307,10000,true,false,false,ok,1637678034034
./queries/cyclic/,cyclic3.graphql,11,1557,10000,true,false,false,ok,1637678034045
./queries/cyclic/,cyclic4.graphql,14,7807,10000,true,false,false,ok,1637678034059
./queries/cyclic/,cyclic5.graphql,13,39057,10000,true,false,false,RESULT_SIZE_LIMIT_EXCEEDED,1637678034072
./queries/cyclic/,cyclic6.graphql,13,195307,10000,true,false,false,RESULT_SIZE_LIMIT_EXCEEDED,1637678034085
./queries/cyclic/,cyclic1.graphql,9,57,10000,true,false,false,ok,1637678034094
./queries/cyclic/,cyclic2.graphql,10,307,10000,true,false,false,ok,1637678034104
./queries/cyclic/,cyclic3.graphql,10,1557,10000,true,false,false,ok,1637678034115
./queries/cyclic/,cyclic4.graphql,17,7807,10000,true,false,false,ok,1637678034132
./queries/cyclic/,cyclic5.graphql,13,39057,10000,true,false,false,RESULT_SIZE_LIMIT_EXCEEDED,1637678034146
./queries/cyclic/,cyclic6.graphql,14,195307,10000,true,false,false,RESULT_SIZE_LIMIT_EXCEEDED,1637678034160
./queries/cyclic/,cyclic1.graphql,13,57,10000,true,false,false,ok,1637678034173
./queries/cyclic/,cyclic2.graphql,11,307,10000,true,false,false,ok,1637678034184
./queries/cyclic/,cyclic3.graphql,11,1557,10000,true,false,false,ok,1637678034195
./queries/cyclic/,cyclic4.graphql,12,7807,10000,true,false,false,ok,1637678034207
./queries/cyclic/,cyclic5.graphql,12,39057,10000,true,false,false,RESULT_SIZE_LIMIT_EXCEEDED,1637678034219
./queries/cyclic/,cyclic6.graphql,13,195307,10000,true,false,false,RESULT_SIZE_LIMIT_EXCEEDED,1637678034232
./queries/cyclic/,cyclic1.graphql,9,57,10000,true,false,false,ok,1637678034241
./queries/cyclic/,cyclic2.graphql,10,307,10000,true,false,false,ok,1637678034251
./queries/cyclic/,cyclic3.graphql,9,1557,10000,true,false,false,ok,1637678034261
./queries/cyclic/,cyclic4.graphql,12,7807,10000,true,false,false,ok,1637678034274
./queries/cyclic/,cyclic5.graphql,13,39057,10000,true,false,false,RESULT_SIZE_LIMIT_EXCEEDED,1637678034287
./queries/cyclic/,cyclic6.graphql,12,195307,10000,true,false,false,RESULT_SIZE_LIMIT_EXCEEDED,1637678034299
./queries/cyclic/,cyclic1.graphql,8,57,10000,true,false,false,ok,1637678034308
./queries/cyclic/,cyclic2.graphql,9,307,10000,true,false,false,ok,1637678034318
./queries/cyclic/,cyclic3.graphql,10,1557,10000,true,false,false,ok,1637678034328
./queries/cyclic/,cyclic4.graphql,13,7807,10000,true,false,false,ok,1637678034341
./queries/cyclic/,cyclic5.graphql,12,39057,10000,true,false,false,RESULT_SIZE_LIMIT_EXCEEDED,1637678034353
./queries/cyclic/,cyclic6.graphql,13,195307,10000,true,false,false,RESULT_SIZE_LIMIT_EXCEEDED,1637678034366
./queries/cyclic/,cyclic1.graphql,8,57,10000,true,false,false,ok,1637678034375
./queries/cyclic/,cyclic2.graphql,9,307,10000,true,false,false,ok,1637678034385
./queries/cyclic/,cyclic3.graphql,10,1557,10000,true,false,false,ok,1637678034396
./queries/cyclic/,cyclic4.graphql,12,7807,10000,true,false,false,ok,1637678034408
./queries/cyclic/,cyclic5.graphql,12,39057,10000,true,false,false,RESULT_SIZE_LIMIT_EXCEEDED,1637678034420
./queries/cyclic/,cyclic6.graphql,13,195307,10000,true,false,false,RESULT_SIZE_LIMIT_EXCEEDED,1637678034433
./queries/cyclic/,cyclic1.graphql,27,57,1000,true,true,true,ok,1637678036808
./queries/cyclic/,cyclic2.graphql,15,307,1000,true,true,true,ok,1637678036823
./queries/cyclic/,cyclic3.graphql,16,1553,1000,true,true,true,EARLY_TERMINATION_RESULT_SIZE_LIMIT_EXCEEDED,1637678036839
./queries/cyclic/,cyclic4.graphql,16,1553,1000,true,true,true,EARLY_TERMINATION_RESULT_SIZE_LIMIT_EXCEEDED,1637678036855
./queries/cyclic/,cyclic5.graphql,17,1553,1000,true,true,true,EARLY_TERMINATION_RESULT_SIZE_LIMIT_EXCEEDED,1637678036872
./queries/cyclic/,cyclic6.graphql,17,1553,1000,true,true,true,EARLY_TERMINATION_RESULT_SIZE_LIMIT_EXCEEDED,1637678036889
./queries/cyclic/,cyclic1.graphql,12,57,1000,true,true,true,ok,1637678036901
./queries/cyclic/,cyclic2.graphql,11,307,1000,true,true,true,ok,1637678036912
./queries/cyclic/,cyclic3.graphql,12,1553,1000,true,true,true,EARLY_TERMINATION_RESULT_SIZE_LIMIT_EXCEEDED,1637678036925
./queries/cyclic/,cyclic4.graphql,13,1553,1000,true,true,true,EARLY_TERMINATION_RESULT_SIZE_LIMIT_EXCEEDED,1637678036939
./queries/cyclic/,cyclic5.graphql,14,1553,1000,true,true,true,EARLY_TERMINATION_RESULT_SIZE_LIMIT_EXCEEDED,1637678036953
./queries/cyclic/,cyclic6.graphql,14,1553,1000,true,true,true,EARLY_TERMINATION_RESULT_SIZE_LIMIT_EXCEEDED,1637678036967
./queries/cyclic/,cyclic1.graphql,9,57,1000,true,true,true,ok,1637678036976
./queries/cyclic/,cyclic2.graphql,10,307,1000,true,true,true,ok,1637678036986
./queries/cyclic/,cyclic3.graphql,10,1553,1000,true,true,true,EARLY_TERMINATION_RESULT_SIZE_LIMIT_EXCEEDED,1637678036997
./queries/cyclic/,cyclic4.graphql,11,1553,1000,true,true,true,EARLY_TERMINATION_RESULT_SIZE_LIMIT_EXCEEDED,1637678037008
./queries/cyclic/,cyclic5.graphql,13,1553,1000,true,true,true,EARLY_TERMINATION_RESULT_SIZE_LIMIT_EXCEEDED,1637678037021
./queries/cyclic/,cyclic6.graphql,14,1553,1000,true,true,true,EARLY_TERMINATION_RESULT_SIZE_LIMIT_EXCEEDED,1637678037035
./queries/cyclic/,cyclic1.graphql,9,57,1000,true,true,true,ok,1637678037045
./queries/cyclic/,cyclic2.graphql,12,307,1000,true,true,true,ok,1637678037057
./queries/cyclic/,cyclic3.graphql,12,1553,1000,true,true,true,EARLY_TERMINATION_RESULT_SIZE_LIMIT_EXCEEDED,1637678037069
